meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed,meeting_name
1230,9480,16,22,2024-03-09T17:40:09.542000+00:00,34.505,29.563,29.634,287.0,300,False,93.702,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",308.0,Saudi Arabian Grand Prix
1230,9480,16,23,2024-03-09T17:41:43.168000+00:00,34.525,29.498,29.579,,300,False,93.602,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",309.0,Saudi Arabian Grand Prix
1230,9480,16,24,2024-03-09T17:43:16.744000+00:00,34.499,29.443,29.569,289.0,299,False,93.511,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",307.0,Saudi Arabian Grand Prix
1230,9480,16,25,2024-03-09T17:44:50.353000+00:00,34.411,29.258,29.467,285.0,315,False,93.136,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]",324.0,Saudi Arabian Grand Prix
1230,9480,16,26,2024-03-09T17:46:23.530000+00:00,34.95,29.334,29.226,283.0,315,False,93.51,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2049, 2049]",324.0,Saudi Arabian Grand Prix
1230,9480,16,27,2024-03-09T17:47:57.020000+00:00,34.087,29.421,29.643,286.0,295,False,93.151,"[None, 2048, 2048, 2048, 2048, 2049, 2049, 2049, 2048]","[2049, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",302.0,Saudi Arabian Grand Prix
1230,9480,16,28,2024-03-09T17:49:29.995000+00:00,33.992,29.51,29.7,283.0,295,False,93.202,"[None, 2048, 2048, 2048, 2049, 2051, 2048, 2049, 2049]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",302.0,Saudi Arabian Grand Prix
1230,9480,16,29,2024-03-09T17:51:03.239000+00:00,34.229,29.48,29.596,,295,False,93.305,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",302.0,Saudi Arabian Grand Prix
1230,9480,16,30,2024-03-09T17:52:36.640000+00:00,34.034,29.334,29.495,287.0,298,False,92.863,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",307.0,Saudi Arabian Grand Prix
1230,9480,16,31,2024-03-09T17:54:09.513000+00:00,33.852,29.225,29.529,288.0,297,False,92.606,"[None, 2048, 2049, 2048, 2049, 2051, 2049, 2049, 2049]","[2048, 2051, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",307.0,Saudi Arabian Grand Prix
1230,9480,16,32,2024-03-09T17:55:42.135000+00:00,33.998,29.346,29.615,287.0,294,False,92.959,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049]","[2048, 2051, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",304.0,Saudi Arabian Grand Prix
1230,9480,16,33,2024-03-09T17:57:14.983000+00:00,34.074,29.404,29.586,286.0,293,False,93.064,"[None, 2048, 2048, 2048, 2048, 2051, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",302.0,Saudi Arabian Grand Prix
1230,9480,16,34,2024-03-09T17:58:48.169000+00:00,34.015,29.529,29.553,285.0,294,False,93.097,"[None, 2048, 2048, 2048, 2048, 2051, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",304.0,Saudi Arabian Grand Prix
1230,9480,16,35,2024-03-09T18:00:21.261000+00:00,34.047,29.381,29.585,286.0,294,False,93.013,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",303.0,Saudi Arabian Grand Prix
1230,9480,16,36,2024-03-09T18:01:54.176000+00:00,33.953,29.399,29.563,,294,False,92.915,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",303.0,Saudi Arabian Grand Prix
1230,9480,16,37,2024-03-09T18:03:27.122000+00:00,33.871,29.276,29.527,287.0,296,False,92.674,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2051, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",305.0,Saudi Arabian Grand Prix
1230,9480,16,38,2024-03-09T18:04:59.904000+00:00,34.03,29.157,29.445,288.0,298,False,92.632,"[None, 2048, 2048, 2048, 2048, 2051, 2048, 2048, 2048]","[2048, 2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",307.0,Saudi Arabian Grand Prix
1230,9480,16,39,2024-03-09T18:06:32.456000+00:00,33.983,29.226,29.513,285.0,298,False,92.722,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",303.0,Saudi Arabian Grand Prix
1230,9480,16,40,2024-03-09T18:08:05.205000+00:00,33.896,29.111,29.275,289.0,303,False,92.282,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",309.0,Saudi Arabian Grand Prix
1230,9480,16,41,2024-03-09T18:09:37.451000+00:00,33.936,29.187,29.381,288.0,300,False,92.504,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",307.0,Saudi Arabian Grand Prix
1230,9480,16,42,2024-03-09T18:11:09.901000+00:00,34.077,29.135,29.448,,300,False,92.66,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",308.0,Saudi Arabian Grand Prix
1230,9480,16,43,2024-03-09T18:12:42.641000+00:00,34.02,29.165,29.371,289.0,302,False,92.556,"[None, 2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",311.0,Saudi Arabian Grand Prix
1230,9480,16,44,2024-03-09T18:14:15.113000+00:00,33.979,29.234,29.466,,301,False,92.679,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",308.0,Saudi Arabian Grand Prix
1230,9480,16,45,2024-03-09T18:15:47.881000+00:00,33.883,29.319,29.35,,298,False,92.552,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",306.0,Saudi Arabian Grand Prix
1230,9480,16,46,2024-03-09T18:17:20.433000+00:00,33.737,29.074,29.241,288.0,298,False,92.052,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2049, 2048, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",306.0,Saudi Arabian Grand Prix
1230,9480,16,47,2024-03-09T18:18:52.486000+00:00,33.634,29.122,29.273,287.0,298,False,92.029,"[None, 2048, 2048, 2048, 2049, 2049, 2049, 2049, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]",304.0,Saudi Arabian Grand Prix
1230,9480,16,48,2024-03-09T18:20:24.484000+00:00,33.936,29.713,29.715,,297,False,93.364,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]",304.0,Saudi Arabian Grand Prix
1230,9480,16,49,2024-03-09T18:21:57.806000+00:00,33.682,28.97,29.279,290.0,303,False,91.931,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",312.0,Saudi Arabian Grand Prix
1230,9480,16,50,2024-03-09T18:23:29.761000+00:00,33.75,28.668,29.214,291.0,325,False,91.632,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2049, 2049, 2048, 2049, 2049, 2049]","[2049, 2048, 2048, 2048, 2051, 2048, 2049, 2048, 2048]",312.0,Saudi Arabian Grand Prix
1231,9488,16,2,2024-03-24T04:04:43.419000+00:00,28.731,17.982,36.301,273.0,319,False,83.014,"[None, 2051, 2049, 2049, 2049, 2049, 2049, 2051, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2048, 2048, 2049, 2049]",291.0,Australian Grand Prix
1231,9488,16,3,2024-03-24T04:06:06.378000+00:00,28.753,17.912,36.111,272.0,316,False,82.776,"[2049, 2049, 2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2049, 2049, 2051, 2049, 2049]","[2048, 2049, 2049, 2048, 2048, 2048, 2049, 2049]",310.0,Australian Grand Prix
1231,9488,16,4,2024-03-24T04:07:29.213000+00:00,,18.015,35.751,273.0,322,False,82.519,"[None, 2049, 2048, 2049, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2049]","[2049, 2049, 2051, 2049, 2049, 2048, 2048, 2048]",312.0,Australian Grand Prix
1231,9488,16,5,2024-03-24T04:08:51.626000+00:00,28.895,17.93,35.807,278.0,317,False,82.632,"[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2051]","[2049, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2049, 2049, 2048, 2048]",307.0,Australian Grand Prix
1231,9488,16,6,2024-03-24T04:10:14.287000+00:00,28.817,17.824,36.032,280.0,323,False,82.673,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2049]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",302.0,Australian Grand Prix
1231,9488,16,7,2024-03-24T04:11:36.961000+00:00,28.963,17.949,35.772,278.0,315,False,82.684,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]",308.0,Australian Grand Prix
1231,9488,16,8,2024-03-24T04:12:59.682000+00:00,28.769,17.823,36.391,283.0,327,False,82.983,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2051]","[2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",,Australian Grand Prix
1231,9488,16,9,2024-03-24T04:14:22.626000+00:00,,17.994,49.273,271.0,315,False,96.036,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",307.0,Australian Grand Prix
1231,9488,16,10,2024-03-24T04:15:58.715000+00:00,33.912,18.358,35.591,271.0,298,True,87.861,"[2064, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2049, 2049, 2048]",232.0,Australian Grand Prix
1231,9488,16,11,2024-03-24T04:17:26.591000+00:00,28.9,18.018,35.729,273.0,320,False,82.647,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2049, 2049, 2049, 2048]",296.0,Australian Grand Prix
1231,9488,16,12,2024-03-24T04:18:49.190000+00:00,28.454,18.244,35.143,272.0,294,False,81.841,"[None, 2049, 2049, 2048, 2048, 2051, 2049, 2051, 2048]","[2049, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2051, 2051, 2049, 2048, 2048]",291.0,Australian Grand Prix
1231,9488,16,13,2024-03-24T04:20:11.064000+00:00,28.716,18.198,35.308,270.0,295,False,82.222,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2051, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",289.0,Australian Grand Prix
1231,9488,16,14,2024-03-24T04:21:33.341000+00:00,28.647,18.127,35.178,275.0,300,False,81.952,"[None, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2051, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",291.0,Australian Grand Prix
1231,9488,16,15,2024-03-24T04:22:55.225000+00:00,28.447,18.202,35.086,276.0,299,False,81.735,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2049, 2048, 2048]",293.0,Australian Grand Prix
1231,9488,16,16,2024-03-24T04:24:17.009000+00:00,28.598,18.349,35.3,272.0,297,False,82.247,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",291.0,Australian Grand Prix
1231,9488,16,17,2024-03-24T04:25:39.183000+00:00,28.508,18.084,50.843,274.0,302,False,97.435,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",292.0,Australian Grand Prix
1231,9488,16,18,2024-03-24T04:27:16.530000+00:00,35.361,18.174,35.361,277.0,299,False,88.896,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",186.0,Australian Grand Prix
1231,9488,16,19,2024-03-24T04:28:45.542000+00:00,28.197,18.205,35.479,283.0,301,False,81.881,"[None, 2049, 2048, 2049, 2049, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",309.0,Australian Grand Prix
1231,9488,16,20,2024-03-24T04:30:07.454000+00:00,28.409,18.11,35.366,276.0,301,False,81.885,"[None, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2051, 2048, 2048, 2048]",295.0,Australian Grand Prix
1231,9488,16,21,2024-03-24T04:31:29.340000+00:00,28.477,18.114,35.467,,301,False,82.058,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",293.0,Australian Grand Prix
1231,9488,16,22,2024-03-24T04:32:51.362000+00:00,28.368,18.072,35.282,,300,False,81.722,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2051, 2048]","[2048, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",,Australian Grand Prix
1231,9488,16,23,2024-03-24T04:34:13.099000+00:00,28.419,18.062,35.451,275.0,300,False,81.932,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",292.0,Australian Grand Prix
1231,9488,16,24,2024-03-24T04:35:35.047000+00:00,28.455,18.042,35.355,,300,False,81.852,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",291.0,Australian Grand Prix
1231,9488,16,25,2024-03-24T04:36:56.920000+00:00,28.587,18.078,35.286,,299,False,81.951,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",290.0,Australian Grand Prix
1231,9488,16,26,2024-03-24T04:38:18.780000+00:00,28.596,18.091,35.355,272.0,298,False,82.042,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",291.0,Australian Grand Prix
1231,9488,16,27,2024-03-24T04:39:40.900000+00:00,28.59,18.059,35.173,277.0,302,False,81.822,"[None, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",295.0,Australian Grand Prix
1231,9488,16,28,2024-03-24T04:41:02.779000+00:00,28.496,18.164,35.309,276.0,299,False,81.969,"[None, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",293.0,Australian Grand Prix
1231,9488,16,29,2024-03-24T04:42:24.666000+00:00,28.845,18.259,35.329,277.0,301,False,82.433,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",294.0,Australian Grand Prix
1231,9488,16,30,2024-03-24T04:43:47.013000+00:00,28.708,18.276,35.3,276.0,300,False,82.284,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",293.0,Australian Grand Prix
1231,9488,16,31,2024-03-24T04:45:09.475000+00:00,28.587,18.184,35.225,,299,False,81.996,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",291.0,Australian Grand Prix
1231,9488,16,32,2024-03-24T04:46:31.382000+00:00,28.706,18.13,35.005,,298,False,81.841,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",293.0,Australian Grand Prix
1231,9488,16,33,2024-03-24T04:47:53.213000+00:00,28.743,18.172,35.107,274.0,295,False,82.022,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",290.0,Australian Grand Prix
1231,9488,16,34,2024-03-24T04:49:15.189000+00:00,28.835,18.205,48.922,275.0,298,False,95.962,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",292.0,Australian Grand Prix
1231,9488,16,35,2024-03-24T04:50:51.307000+00:00,34.283,18.437,35.231,272.0,291,True,87.951,"[2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",234.0,Australian Grand Prix
1231,9488,16,36,2024-03-24T04:52:19.123000+00:00,28.493,18.231,35.218,271.0,299,False,81.942,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",289.0,Australian Grand Prix
1231,9488,16,37,2024-03-24T04:53:41.102000+00:00,28.238,18.085,34.365,276.0,299,False,80.688,"[None, 2048, 2049, 2048, 2048, 2049, 2048, 2051, 2048]","[2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2051, 2051, 2049, 2049, 2049]",290.0,Australian Grand Prix
1231,9488,16,38,2024-03-24T04:55:01.959000+00:00,28.1,17.966,34.883,,300,False,80.949,"[None, 2048, 2051, 2048, 2048, 2048, 2049, 2051, 2048]","[2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",291.0,Australian Grand Prix
1231,9488,16,39,2024-03-24T04:56:22.733000+00:00,28.184,17.887,34.838,278.0,302,False,80.909,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2051, 2049]","[2051, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",294.0,Australian Grand Prix
1231,9488,16,40,2024-03-24T04:57:43.559000+00:00,28.187,17.895,34.871,277.0,302,False,80.953,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]",,Australian Grand Prix
1231,9488,16,41,2024-03-24T04:59:04.571000+00:00,28.107,17.871,34.697,279.0,306,False,80.675,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049]","[2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",297.0,Australian Grand Prix
1231,9488,16,42,2024-03-24T05:00:25.180000+00:00,28.366,17.866,34.617,277.0,304,False,80.849,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",295.0,Australian Grand Prix
1231,9488,16,43,2024-03-24T05:01:46.128000+00:00,28.089,17.823,34.941,282.0,312,False,80.853,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2051, 2051]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",296.0,Australian Grand Prix
1231,9488,16,44,2024-03-24T05:03:07.029000+00:00,28.069,17.861,34.63,287.0,315,False,80.56,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2051]","[2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",294.0,Australian Grand Prix
1231,9488,16,45,2024-03-24T05:04:27.582000+00:00,28.11,17.8,34.498,277.0,300,False,80.408,"[None, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2051, 2051, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2051, 2048, 2048, 2049]",293.0,Australian Grand Prix
1231,9488,16,46,2024-03-24T05:05:47.951000+00:00,28.049,18.096,34.615,278.0,298,False,80.76,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2051, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",292.0,Australian Grand Prix
1231,9488,16,47,2024-03-24T05:07:08.828000+00:00,27.807,17.791,34.401,281.0,303,False,79.999,"[None, 2049, 2051, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2051, 2049, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",295.0,Australian Grand Prix
1231,9488,16,48,2024-03-24T05:08:28.644000+00:00,28.125,17.844,34.38,277.0,299,False,80.349,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2051, 2049, 2048, 2048]",291.0,Australian Grand Prix
1231,9488,16,49,2024-03-24T05:09:49.002000+00:00,27.919,17.844,34.381,278.0,298,False,80.144,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2051, 2048, 2048, 2048]",,Australian Grand Prix
1231,9488,16,50,2024-03-24T05:11:09.134000+00:00,27.895,17.77,34.26,280.0,303,False,79.925,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2051, 2048, 2048, 2048]",293.0,Australian Grand Prix
1231,9488,16,51,2024-03-24T05:12:29.087000+00:00,27.948,17.857,34.41,278.0,300,False,80.215,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",,Australian Grand Prix
1231,9488,16,52,2024-03-24T05:13:49.299000+00:00,27.976,17.865,34.49,279.0,300,False,80.331,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",292.0,Australian Grand Prix
1231,9488,16,53,2024-03-24T05:15:09.688000+00:00,28.073,17.852,34.538,277.0,299,False,80.463,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",,Australian Grand Prix
1231,9488,16,54,2024-03-24T05:16:30.170000+00:00,28.019,17.81,34.491,,300,False,80.32,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",,Australian Grand Prix
1231,9488,16,55,2024-03-24T05:17:50.464000+00:00,28.437,17.832,34.693,,301,False,80.962,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",294.0,Australian Grand Prix
1231,9488,16,56,2024-03-24T05:19:11.454000+00:00,28.044,17.572,34.197,287.0,325,False,79.813,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048]","[2051, 2049, 2049, 2048, 2048, 2048, 2048, 2048]",298.0,Australian Grand Prix
