Pivot Field Names (group),Pivot Field Names,Player,Team1,5v5 TOI,Pivot Field Values
DZ Retrievals/Exits,Failed Exit per 60,Egor Zamula,PHI,158.8,0.31637822
DZ Retrievals/Exits,Exits w/ Possession per 60,Egor Zamula,PHI,158.8,-0.125894436
DZ Retrievals/Exits,Exit w/ Possession%,Egor Zamula,PHI,158.8,-1.140914727
DZ Retrievals/Exits,Successful Exit%,Egor Zamula,PHI,158.8,0.63465961
DZ Retrievals/Exits,Exits per 60,Egor Zamula,PHI,158.8,0.749372927
DZ Retrievals/Exits,Exit off Retrieval%,Egor Zamula,PHI,158.8,0.269189801
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Egor Zamula,PHI,158.8,1.586629563
DZ Retrievals/Exits,Successful Retrieval%,Egor Zamula,PHI,158.8,-0.076446473
DZ Retrievals/Exits,Botched Retrievals per 60,Egor Zamula,PHI,158.8,-1.456470631
DZ Retrievals/Exits,Retrievals per 60,Egor Zamula,PHI,158.8,1.86707712
DZ Retrievals/Exits,DZ Puck Touches per 60,Egor Zamula,PHI,158.8,1.153286316
DZ Retrievals/Exits,Failed Exit%,Cam York,PHI,223.0666667,-0.755458533
DZ Retrievals/Exits,Failed Exit per 60,Cam York,PHI,223.0666667,0.72100101
DZ Retrievals/Exits,Exits w/ Possession per 60,Cam York,PHI,223.0666667,-0.913786272
DZ Retrievals/Exits,Exit w/ Possession%,Cam York,PHI,223.0666667,-0.825237313
DZ Retrievals/Exits,Successful Exit%,Cam York,PHI,223.0666667,0.276631639
DZ Retrievals/Exits,Exits per 60,Cam York,PHI,223.0666667,-0.662432817
DZ Retrievals/Exits,Exit off Retrieval%,Cam York,PHI,223.0666667,-1.323085766
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Cam York,PHI,223.0666667,-1.151188296
DZ Retrievals/Exits,Successful Retrieval%,Cam York,PHI,223.0666667,-0.790366864
DZ Retrievals/Exits,Botched Retrievals per 60,Cam York,PHI,223.0666667,-0.879479695
DZ Retrievals/Exits,Retrievals per 60,Cam York,PHI,223.0666667,-0.449170237
DZ Retrievals/Exits,DZ Puck Touches per 60,Cam York,PHI,223.0666667,-0.8969814
DZ Retrievals/Exits,Failed Exit%,Bobby Brink,PHI,194.6666663,0.073032313
DZ Retrievals/Exits,Failed Exit per 60,Bobby Brink,PHI,194.6666663,-0.719797285
DZ Retrievals/Exits,Exits w/ Possession per 60,Bobby Brink,PHI,194.6666663,0.582202225
DZ Retrievals/Exits,Exit w/ Possession%,Bobby Brink,PHI,194.6666663,-0.367272062
DZ Retrievals/Exits,Successful Exit%,Bobby Brink,PHI,194.6666663,-0.159721406
DZ Retrievals/Exits,Exits per 60,Bobby Brink,PHI,194.6666663,0.912481251
DZ Retrievals/Exits,Exit off Retrieval%,Bobby Brink,PHI,194.6666663,0.123397039
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Bobby Brink,PHI,194.6666663,-0.558111943
DZ Retrievals/Exits,Successful Retrieval%,Bobby Brink,PHI,194.6666663,-0.120876107
DZ Retrievals/Exits,Botched Retrievals per 60,Bobby Brink,PHI,194.6666663,0.174689392
DZ Retrievals/Exits,Retrievals per 60,Bobby Brink,PHI,194.6666663,-0.783843664
DZ Retrievals/Exits,DZ Puck Touches per 60,Bobby Brink,PHI,194.6666663,0.77678941
DZ Retrievals/Exits,Failed Exit%,Tyler Kleven,OTT,203.4333333,-1.511758816
DZ Retrievals/Exits,Failed Exit per 60,Tyler Kleven,OTT,203.4333333,-2.267858344
DZ Retrievals/Exits,Exits w/ Possession per 60,Tyler Kleven,OTT,203.4333333,1.332741779
DZ Retrievals/Exits,Exit w/ Possession%,Tyler Kleven,OTT,203.4333333,-0.137762054
DZ Retrievals/Exits,Successful Exit%,Tyler Kleven,OTT,203.4333333,-0.45778471
DZ Retrievals/Exits,Exits per 60,Tyler Kleven,OTT,203.4333333,1.716422915
DZ Retrievals/Exits,Exit off Retrieval%,Tyler Kleven,OTT,203.4333333,0.767574609
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Tyler Kleven,OTT,203.4333333,1.813289224
DZ Retrievals/Exits,Successful Retrieval%,Tyler Kleven,OTT,203.4333333,-0.612218191
DZ Retrievals/Exits,Botched Retrievals per 60,Tyler Kleven,OTT,203.4333333,-2.153343657
DZ Retrievals/Exits,Retrievals per 60,Tyler Kleven,OTT,203.4333333,1.574243057
DZ Retrievals/Exits,DZ Puck Touches per 60,Tyler Kleven,OTT,203.4333333,1.583660073
DZ Retrievals/Exits,Failed Exit%,Travis Hamonic,OTT,173,-2.464201886
DZ Retrievals/Exits,Failed Exit per 60,Travis Hamonic,OTT,173,-0.928655809
DZ Retrievals/Exits,Exits w/ Possession per 60,Travis Hamonic,OTT,173,-1.01976865
DZ Retrievals/Exits,Exit w/ Possession%,Travis Hamonic,OTT,173,-1.41450182
DZ Retrievals/Exits,Successful Exit%,Travis Hamonic,OTT,173,-0.916794928
DZ Retrievals/Exits,Exits per 60,Travis Hamonic,OTT,173,-0.411785328
DZ Retrievals/Exits,Exit off Retrieval%,Travis Hamonic,OTT,173,-0.404726764
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Travis Hamonic,OTT,173,-0.415173273
DZ Retrievals/Exits,Successful Retrieval%,Travis Hamonic,OTT,173,-1.446971973
DZ Retrievals/Exits,Botched Retrievals per 60,Travis Hamonic,OTT,173,-1.944329901
DZ Retrievals/Exits,Retrievals per 60,Travis Hamonic,OTT,173,-0.20695989
DZ Retrievals/Exits,DZ Puck Touches per 60,Travis Hamonic,OTT,173,-0.560347434
DZ Retrievals/Exits,Failed Exit%,Tim Stützle,OTT,311.65,-0.889028824
DZ Retrievals/Exits,Failed Exit per 60,Tim Stützle,OTT,311.65,0.710322182
DZ Retrievals/Exits,Exits w/ Possession per 60,Tim Stützle,OTT,311.65,0.234831835
DZ Retrievals/Exits,Exit w/ Possession%,Tim Stützle,OTT,311.65,1.214655103
DZ Retrievals/Exits,Successful Exit%,Tim Stützle,OTT,311.65,0.562053862
DZ Retrievals/Exits,Exits per 60,Tim Stützle,OTT,311.65,-0.369042996
DZ Retrievals/Exits,Exit off Retrieval%,Tim Stützle,OTT,311.65,0.806019604
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Tim Stützle,OTT,311.65,1.246723075
DZ Retrievals/Exits,Successful Retrieval%,Tim Stützle,OTT,311.65,0.339208588
DZ Retrievals/Exits,Botched Retrievals per 60,Tim Stützle,OTT,311.65,0.13047331
DZ Retrievals/Exits,Retrievals per 60,Tim Stützle,OTT,311.65,0.848167432
DZ Retrievals/Exits,DZ Puck Touches per 60,Tim Stützle,OTT,311.65,0.695910553
DZ Retrievals/Exits,Failed Exit%,Thomas Chabot,OTT,256.25,-0.335581479
DZ Retrievals/Exits,Failed Exit per 60,Thomas Chabot,OTT,256.25,-0.587642411
DZ Retrievals/Exits,Exits w/ Possession per 60,Thomas Chabot,OTT,256.25,1.432700877
DZ Retrievals/Exits,Exit w/ Possession%,Thomas Chabot,OTT,256.25,1.083467288
DZ Retrievals/Exits,Successful Exit%,Thomas Chabot,OTT,256.25,0.045645852
DZ Retrievals/Exits,Exits per 60,Thomas Chabot,OTT,256.25,0.824723387
DZ Retrievals/Exits,Exit off Retrieval%,Thomas Chabot,OTT,256.25,0.596144374
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Thomas Chabot,OTT,256.25,1.022126664
DZ Retrievals/Exits,Successful Retrieval%,Thomas Chabot,OTT,256.25,0.210315097
DZ Retrievals/Exits,Botched Retrievals per 60,Thomas Chabot,OTT,256.25,-0.403002543
DZ Retrievals/Exits,Retrievals per 60,Thomas Chabot,OTT,256.25,0.771724713
DZ Retrievals/Exits,DZ Puck Touches per 60,Thomas Chabot,OTT,256.25,0.434318586
DZ Retrievals/Exits,Failed Exit%,Shane Pinto,OTT,200.9833333,0.540319151
DZ Retrievals/Exits,Failed Exit per 60,Shane Pinto,OTT,200.9833333,-0.245154693
DZ Retrievals/Exits,Exits w/ Possession per 60,Shane Pinto,OTT,200.9833333,-0.714653146
DZ Retrievals/Exits,Exit w/ Possession%,Shane Pinto,OTT,200.9833333,0.007548061
DZ Retrievals/Exits,Successful Exit%,Shane Pinto,OTT,200.9833333,-0.768204019
DZ Retrievals/Exits,Exits per 60,Shane Pinto,OTT,200.9833333,-0.798812003
DZ Retrievals/Exits,Exit off Retrieval%,Shane Pinto,OTT,200.9833333,0.477144765
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Shane Pinto,OTT,200.9833333,-1.081480703
DZ Retrievals/Exits,Successful Retrieval%,Shane Pinto,OTT,200.9833333,0.133066744
DZ Retrievals/Exits,Botched Retrievals per 60,Shane Pinto,OTT,200.9833333,0.638067648
DZ Retrievals/Exits,Retrievals per 60,Shane Pinto,OTT,200.9833333,-1.59869265
DZ Retrievals/Exits,DZ Puck Touches per 60,Shane Pinto,OTT,200.9833333,-0.968638898
DZ Retrievals/Exits,Failed Exit%,Ridly Greig,OTT,252.0333333,1.55985407
DZ Retrievals/Exits,Failed Exit per 60,Ridly Greig,OTT,252.0333333,-0.670574484
DZ Retrievals/Exits,Exits w/ Possession per 60,Ridly Greig,OTT,252.0333333,-0.893145126
DZ Retrievals/Exits,Exit w/ Possession%,Ridly Greig,OTT,252.0333333,-0.44759066
DZ Retrievals/Exits,Successful Exit%,Ridly Greig,OTT,252.0333333,-1.19345039
DZ Retrievals/Exits,Exits per 60,Ridly Greig,OTT,252.0333333,-0.794704212
DZ Retrievals/Exits,Exit off Retrieval%,Ridly Greig,OTT,252.0333333,0.732051214
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Ridly Greig,OTT,252.0333333,0.010560919
DZ Retrievals/Exits,Successful Retrieval%,Ridly Greig,OTT,252.0333333,-1.81382845
DZ Retrievals/Exits,Botched Retrievals per 60,Ridly Greig,OTT,252.0333333,-1.713291045
DZ Retrievals/Exits,Retrievals per 60,Ridly Greig,OTT,252.0333333,-0.472758963
DZ Retrievals/Exits,DZ Puck Touches per 60,Ridly Greig,OTT,252.0333333,0.008487755
DZ Retrievals/Exits,Failed Exit%,Noah Gregor,OTT,115.9666667,-0.020425054
DZ Retrievals/Exits,Failed Exit per 60,Noah Gregor,OTT,115.9666667,-0.355888921
DZ Retrievals/Exits,Exits w/ Possession per 60,Noah Gregor,OTT,115.9666667,0.11168766
DZ Retrievals/Exits,Exit w/ Possession%,Noah Gregor,OTT,115.9666667,-0.7889447
DZ Retrievals/Exits,Successful Exit%,Noah Gregor,OTT,115.9666667,0.007684098
DZ Retrievals/Exits,Exits per 60,Noah Gregor,OTT,115.9666667,0.666779363
DZ Retrievals/Exits,Exit off Retrieval%,Noah Gregor,OTT,115.9666667,-0.817250322
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Noah Gregor,OTT,115.9666667,-0.920156687
DZ Retrievals/Exits,Successful Retrieval%,Noah Gregor,OTT,115.9666667,-0.061622775
DZ Retrievals/Exits,Botched Retrievals per 60,Noah Gregor,OTT,115.9666667,0.172277837
DZ Retrievals/Exits,Retrievals per 60,Noah Gregor,OTT,115.9666667,-0.644748955
DZ Retrievals/Exits,DZ Puck Touches per 60,Noah Gregor,OTT,115.9666667,0.432637822
DZ Retrievals/Exits,Failed Exit%,Nick Jensen,OTT,260.1,-0.233226748
DZ Retrievals/Exits,Failed Exit per 60,Nick Jensen,OTT,260.1,-0.920776482
DZ Retrievals/Exits,Exits w/ Possession per 60,Nick Jensen,OTT,260.1,0.367360503
DZ Retrievals/Exits,Exit w/ Possession%,Nick Jensen,OTT,260.1,-0.616539466
DZ Retrievals/Exits,Successful Exit%,Nick Jensen,OTT,260.1,-0.103094996
DZ Retrievals/Exits,Exits per 60,Nick Jensen,OTT,260.1,0.943596714
DZ Retrievals/Exits,Exit off Retrieval%,Nick Jensen,OTT,260.1,0.03026375
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Nick Jensen,OTT,260.1,0.2884951
DZ Retrievals/Exits,Successful Retrieval%,Nick Jensen,OTT,260.1,0.224581557
DZ Retrievals/Exits,Botched Retrievals per 60,Nick Jensen,OTT,260.1,-0.169968948
DZ Retrievals/Exits,Retrievals per 60,Nick Jensen,OTT,260.1,0.372727922
DZ Retrievals/Exits,DZ Puck Touches per 60,Nick Jensen,OTT,260.1,0.698504647
DZ Retrievals/Exits,Failed Exit%,Nick Cousins,OTT,149.9333333,-0.064404992
DZ Retrievals/Exits,Failed Exit per 60,Nick Cousins,OTT,149.9333333,-1.490125569
DZ Retrievals/Exits,Exits w/ Possession per 60,Nick Cousins,OTT,149.9333333,1.674700136
DZ Retrievals/Exits,Exit w/ Possession%,Nick Cousins,OTT,149.9333333,-0.52561444
DZ Retrievals/Exits,Successful Exit%,Nick Cousins,OTT,149.9333333,-0.106709663
DZ Retrievals/Exits,Exits per 60,Nick Cousins,OTT,149.9333333,2.37022877
DZ Retrievals/Exits,Exit off Retrieval%,Nick Cousins,OTT,149.9333333,0.197569949
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Nick Cousins,OTT,149.9333333,1.523401646
DZ Retrievals/Exits,Successful Retrieval%,Nick Cousins,OTT,149.9333333,0.790143872
DZ Retrievals/Exits,Botched Retrievals per 60,Nick Cousins,OTT,149.9333333,0.553905435
DZ Retrievals/Exits,Retrievals per 60,Nick Cousins,OTT,149.9333333,1.768325206
DZ Retrievals/Exits,DZ Puck Touches per 60,Nick Cousins,OTT,149.9333333,1.857988444
DZ Retrievals/Exits,Failed Exit%,Michael Amadio,OTT,135.7,-0.394254525
DZ Retrievals/Exits,Failed Exit per 60,Michael Amadio,OTT,135.7,0.274754281
DZ Retrievals/Exits,Exits w/ Possession per 60,Michael Amadio,OTT,135.7,0.574654496
DZ Retrievals/Exits,Exit w/ Possession%,Michael Amadio,OTT,135.7,-0.210126979
DZ Retrievals/Exits,Successful Exit%,Michael Amadio,OTT,135.7,0.562053862
DZ Retrievals/Exits,Exits per 60,Michael Amadio,OTT,135.7,0.784362932
DZ Retrievals/Exits,Exit off Retrieval%,Michael Amadio,OTT,135.7,-0.451443015
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Michael Amadio,OTT,135.7,-1.179209013
DZ Retrievals/Exits,Successful Retrieval%,Michael Amadio,OTT,135.7,0.043210043
DZ Retrievals/Exits,Botched Retrievals per 60,Michael Amadio,OTT,135.7,0.480303484
DZ Retrievals/Exits,Retrievals per 60,Michael Amadio,OTT,135.7,-1.28575958
DZ Retrievals/Exits,DZ Puck Touches per 60,Michael Amadio,OTT,135.7,-0.193581847
DZ Retrievals/Exits,Failed Exit%,Josh Norris,OTT,178.6,-1.296601522
DZ Retrievals/Exits,Failed Exit per 60,Josh Norris,OTT,178.6,1.381144943
DZ Retrievals/Exits,Exits w/ Possession per 60,Josh Norris,OTT,178.6,-1.21108383
DZ Retrievals/Exits,Exit w/ Possession%,Josh Norris,OTT,178.6,-2.22263167
DZ Retrievals/Exits,Successful Exit%,Josh Norris,OTT,178.6,1.44577709
DZ Retrievals/Exits,Exits per 60,Josh Norris,OTT,178.6,-0.09649476
DZ Retrievals/Exits,Exit off Retrieval%,Josh Norris,OTT,178.6,-1.345638655
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Josh Norris,OTT,178.6,-1.083862741
DZ Retrievals/Exits,Successful Retrieval%,Josh Norris,OTT,178.6,0.440471248
DZ Retrievals/Exits,Botched Retrievals per 60,Josh Norris,OTT,178.6,0.55085006
DZ Retrievals/Exits,Retrievals per 60,Josh Norris,OTT,178.6,-0.456069193
DZ Retrievals/Exits,DZ Puck Touches per 60,Josh Norris,OTT,178.6,-0.65557272
DZ Retrievals/Exits,Failed Exit%,Jake Sanderson,OTT,241.4333333,1.013335708
DZ Retrievals/Exits,Failed Exit per 60,Jake Sanderson,OTT,241.4333333,0.24346795
DZ Retrievals/Exits,Exits w/ Possession per 60,Jake Sanderson,OTT,241.4333333,2.415677558
DZ Retrievals/Exits,Exit w/ Possession%,Jake Sanderson,OTT,241.4333333,0.105426473
DZ Retrievals/Exits,Successful Exit%,Jake Sanderson,OTT,241.4333333,1.155574179
DZ Retrievals/Exits,Exits per 60,Jake Sanderson,OTT,241.4333333,2.748288271
DZ Retrievals/Exits,Exit off Retrieval%,Jake Sanderson,OTT,241.4333333,1.008524007
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Jake Sanderson,OTT,241.4333333,3.76349102
DZ Retrievals/Exits,Successful Retrieval%,Jake Sanderson,OTT,241.4333333,0.80794252
DZ Retrievals/Exits,Botched Retrievals per 60,Jake Sanderson,OTT,241.4333333,-0.799543711
DZ Retrievals/Exits,Retrievals per 60,Jake Sanderson,OTT,241.4333333,3.616351585
DZ Retrievals/Exits,DZ Puck Touches per 60,Jake Sanderson,OTT,241.4333333,3.114382608
DZ Retrievals/Exits,Failed Exit%,Jacob Bernard-Docker,OTT,95.65,-2.039179676
DZ Retrievals/Exits,Failed Exit per 60,Jacob Bernard-Docker,OTT,95.65,-3.17602254
DZ Retrievals/Exits,Exits w/ Possession per 60,Jacob Bernard-Docker,OTT,95.65,-0.439157346
DZ Retrievals/Exits,Exit w/ Possession%,Jacob Bernard-Docker,OTT,95.65,0.883629759
DZ Retrievals/Exits,Successful Exit%,Jacob Bernard-Docker,OTT,95.65,-2.650104943
DZ Retrievals/Exits,Exits per 60,Jacob Bernard-Docker,OTT,95.65,-0.946121205
DZ Retrievals/Exits,Exit off Retrieval%,Jacob Bernard-Docker,OTT,95.65,-1.264301917
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Jacob Bernard-Docker,OTT,95.65,-0.084186495
DZ Retrievals/Exits,Successful Retrieval%,Jacob Bernard-Docker,OTT,95.65,-0.730591889
DZ Retrievals/Exits,Botched Retrievals per 60,Jacob Bernard-Docker,OTT,95.65,-2.247624807
DZ Retrievals/Exits,Retrievals per 60,Jacob Bernard-Docker,OTT,95.65,1.433784071
DZ Retrievals/Exits,DZ Puck Touches per 60,Jacob Bernard-Docker,OTT,95.65,1.568894265
DZ Retrievals/Exits,Failed Exit%,Drake Batherson,OTT,195.6666667,-0.940891958
DZ Retrievals/Exits,Failed Exit per 60,Drake Batherson,OTT,195.6666667,0.140253038
DZ Retrievals/Exits,Exits w/ Possession per 60,Drake Batherson,OTT,195.6666667,2.122976249
DZ Retrievals/Exits,Exit w/ Possession%,Drake Batherson,OTT,195.6666667,1.041954244
DZ Retrievals/Exits,Successful Exit%,Drake Batherson,OTT,195.6666667,0.656945983
DZ Retrievals/Exits,Exits per 60,Drake Batherson,OTT,195.6666667,1.487455018
DZ Retrievals/Exits,Exit off Retrieval%,Drake Batherson,OTT,195.6666667,1.485980871
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Drake Batherson,OTT,195.6666667,1.518081811
DZ Retrievals/Exits,Successful Retrieval%,Drake Batherson,OTT,195.6666667,0.717135302
DZ Retrievals/Exits,Botched Retrievals per 60,Drake Batherson,OTT,195.6666667,0.62486252
DZ Retrievals/Exits,Retrievals per 60,Drake Batherson,OTT,195.6666667,0.609751593
DZ Retrievals/Exits,DZ Puck Touches per 60,Drake Batherson,OTT,195.6666667,1.47196203
DZ Retrievals/Exits,Failed Exit%,Claude Giroux,OTT,194.9,-0.466144807
DZ Retrievals/Exits,Failed Exit per 60,Claude Giroux,OTT,194.9,0.994599976
DZ Retrievals/Exits,Exits w/ Possession per 60,Claude Giroux,OTT,194.9,0.290527401
DZ Retrievals/Exits,Exit w/ Possession%,Claude Giroux,OTT,194.9,-0.237526635
DZ Retrievals/Exits,Successful Exit%,Claude Giroux,OTT,194.9,1.13527974
DZ Retrievals/Exits,Exits per 60,Claude Giroux,OTT,194.9,0.47625795
DZ Retrievals/Exits,Exit off Retrieval%,Claude Giroux,OTT,194.9,0.219203715
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Claude Giroux,OTT,194.9,0.259079493
DZ Retrievals/Exits,Successful Retrieval%,Claude Giroux,OTT,194.9,-0.51589832
DZ Retrievals/Exits,Botched Retrievals per 60,Claude Giroux,OTT,194.9,-0.65113891
DZ Retrievals/Exits,Retrievals per 60,Claude Giroux,OTT,194.9,0.173955231
DZ Retrievals/Exits,DZ Puck Touches per 60,Claude Giroux,OTT,194.9,0.056692635
DZ Retrievals/Exits,Failed Exit%,Brady Tkachuk,OTT,200.2,-0.511076234
DZ Retrievals/Exits,Failed Exit per 60,Brady Tkachuk,OTT,200.2,0.134556627
DZ Retrievals/Exits,Exits w/ Possession per 60,Brady Tkachuk,OTT,200.2,1.580931242
DZ Retrievals/Exits,Exit w/ Possession%,Brady Tkachuk,OTT,200.2,0.297181792
DZ Retrievals/Exits,Successful Exit%,Brady Tkachuk,OTT,200.2,0.656945983
DZ Retrievals/Exits,Exits per 60,Brady Tkachuk,OTT,200.2,1.503687129
DZ Retrievals/Exits,Exit off Retrieval%,Brady Tkachuk,OTT,200.2,1.895820539
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Brady Tkachuk,OTT,200.2,1.31786278
DZ Retrievals/Exits,Successful Retrieval%,Brady Tkachuk,OTT,200.2,0.043210043
DZ Retrievals/Exits,Botched Retrievals per 60,Brady Tkachuk,OTT,200.2,-0.010071745
DZ Retrievals/Exits,Retrievals per 60,Brady Tkachuk,OTT,200.2,0.157823753
DZ Retrievals/Exits,DZ Puck Touches per 60,Brady Tkachuk,OTT,200.2,0.971902102
DZ Retrievals/Exits,Failed Exit%,Artem Zub,OTT,132.35,-0.584080143
DZ Retrievals/Exits,Failed Exit per 60,Artem Zub,OTT,132.35,0.626705934
DZ Retrievals/Exits,Exits w/ Possession per 60,Artem Zub,OTT,132.35,0.858142381
DZ Retrievals/Exits,Exit w/ Possession%,Artem Zub,OTT,132.35,1.266651689
DZ Retrievals/Exits,Successful Exit%,Artem Zub,OTT,132.35,0.63465961
DZ Retrievals/Exits,Exits per 60,Artem Zub,OTT,132.35,0.153898526
DZ Retrievals/Exits,Exit off Retrieval%,Artem Zub,OTT,132.35,2.436408588
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Artem Zub,OTT,132.35,-0.89891728
DZ Retrievals/Exits,Successful Retrieval%,Artem Zub,OTT,132.35,-1.419668921
DZ Retrievals/Exits,Botched Retrievals per 60,Artem Zub,OTT,132.35,0.246437648
DZ Retrievals/Exits,Retrievals per 60,Artem Zub,OTT,132.35,-2.474918795
DZ Retrievals/Exits,DZ Puck Touches per 60,Artem Zub,OTT,132.35,-1.661446807
DZ Retrievals/Exits,Failed Exit%,Adam Gaudette,OTT,118.3166667,2.409466502
DZ Retrievals/Exits,Failed Exit per 60,Adam Gaudette,OTT,118.3166667,-1.072562528
DZ Retrievals/Exits,Exits w/ Possession per 60,Adam Gaudette,OTT,118.3166667,-1.496153228
DZ Retrievals/Exits,Exit w/ Possession%,Adam Gaudette,OTT,118.3166667,-2.185393048
DZ Retrievals/Exits,Successful Exit%,Adam Gaudette,OTT,118.3166667,-1.410798536
DZ Retrievals/Exits,Exits per 60,Adam Gaudette,OTT,118.3166667,-0.63157525
DZ Retrievals/Exits,Exit off Retrieval%,Adam Gaudette,OTT,118.3166667,-3.469353299
DZ Retrievals/Exits,Retrievals Leading to Exits per 60,Adam Gaudette,OTT,118.3166667,-2.390751681
DZ Retrievals/Exits,Successful Retrieval%,Adam Gaudette,OTT,118.3166667,-1.969580065
DZ Retrievals/Exits,Botched Retrievals per 60,Adam Gaudette,OTT,118.3166667,-0.894463247
DZ Retrievals/Exits,Retrievals per 60,Adam Gaudette,OTT,118.3166667,-1.458339856
DZ Retrievals/Exits,DZ Puck Touches per 60,Adam Gaudette,OTT,118.3166667,-0.833684028
DZ Retrievals/Exits,Failed Exit%,Zac Jones,NYR,126.6333333,-0.32869274
DZ Retrievals/Exits,Failed Exit per 60,Zac Jones,NYR,126.6333333,0.153862823
DZ Retrievals/Exits,Exits w/ Possession per 60,Zac Jones,NYR,126.6333333,1.254647247
